stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1894,40207,Avenue Justin Bec,"avenue justin bec",43.625237,3.769222,,,1
1895,40206,Dame d'Orcas,"DAME D'orca",43.614479,3.780434,,,1
1897,40201,Gare,"gare",43.609051,3.788648,,,1
1898,27124,Lahntal,"lantal",43.716309,4.004539,,,1
1899,27224,Lahntal,"lantal",43.716133,4.004249,,,1
1900,30205,Via Domitia,"via domitia",43.646503,3.930385,,,1
1908,20134,Sauvagine,"sauvagine",43.662331,3.936585,,,1
1909,30207,Sauvagine,"sauvagine",43.662331,3.936585,,,1
1910,30108,Méditerranée,"méditerranée",43.645142,3.934828,,,1
1911,30208,Méditerranée,"méditerranée",43.645332,3.934796,,,1
1914,24126,Pierre Doumergue,"paul, doumergue",43.649452,3.79433,,,1
1915,24226,Pierre Doumergue,"paul, doumergue",43.64967,3.793531,,,1
1916,42180,Les Alicantes,"alicante",43.612949,3.786186,,,1
1917,42280,Les Alicantes,"alicante",43.613022,3.786014,,,1
1918,42181,Chemin des Pins,"chemin des pins",43.608364,3.763058,,,1
1919,42281,Chemin des Pins,"chemin des pins",43.608353,3.763429,,,1
1922,42183,Les Clauzes,"les clauze",43.606098,3.743246,,,1
1923,42283,Les Clauzes,"les clauze",43.606045,3.74317,,,1
1924,42184,Bellevue,"bèllevue",43.607533,3.741475,,,1
1925,42284,Bellevue,"bèllevue",43.607708,3.741244,,,1
1926,42185,Mas de Garenc,"masse de garinque",43.608513,3.737961,,,1
1927,42285,Mas de Garenc,"masse de garinque",43.608505,3.737985,,,1
1934,42188,La Rouvière Longue,"rouvière longue",43.600788,3.734654,,,1
1937,40205,Le Réservoir,"le réservoir",43.614822,3.776323,,,1
1938,40204,Bel Horizon,"bel horizon",43.612476,3.775682,,,1
1940,42190,Fontaine Romaine,"fontène romène",43.606117,3.736269,,,1
1941,42290,Fontaine Romaine,"poste",43.606232,3.736321,,,1
1945,44103,Peyrou - Arc de Triomphe,"peyrou, arc de triomphe",43.611401,3.872294,,,1
1946,44205,Garcia Lorca,"garcia lorca",43.590973,3.890804,,,1
1947,44105,Garcia Lorca,"garcia lorca",43.591,3.890768,,,1
1948,44102,Albert 1er - Cathédrale,"albert premié, cathaidrale",43.614769,3.873746,,,1
1949,44202,Albert 1er - Cathédrale,"albert premié, cathaidrale",43.614796,3.87366,,,1
1950,44203,Peyrou - Arc de Triomphe,"peyrou, arc de triomphe",43.611412,3.872208,,,1
1951,44104,Saint-Guilhem - Courreau,"SAINT gui y'ème, courr'eau",43.607964,3.873711,,,1
1952,44204,Saint-Guilhem - Courreau,"SAINT gui y'ème, courr'eau",43.607937,3.873661,,,1
1953,17231,Lavandin,"lavandin",43.600117,3.853411,,,1
1954,17124,Sabines,"SABINES",43.583717,3.860396,,,1
1955,18228,Lattes Centre,"late - centre",43.570782,3.905116,,,1
1957,20243,La Lauze,"la lauze",43.561798,3.846758,,,1
1958,21124,Paul Gauguin,"PAUL GAUGUIN",43.655663,3.975526,,,1
1959,22236,Jacou,"JACOU",43.654636,3.912794,,,1
1962,23238,Occitanie,"occitanie",43.634617,3.848337,,,1
1963,24127,Le Pradas,"le pradasse",43.660675,3.792165,,,1
1964,24216,La Valsière,"la valsière",43.650005,3.832303,,,1
1965,25134,Le Martinet,"LE MARTINET",43.634186,3.803718,,,1
1966,25127,Mosson,"mosson",43.616871,3.819161,,,1
1967,27125,Le Puits,"le puy",43.725998,4.022366,,,1
1969,33117,Lou Paillas,"LOU PAILLASse",43.54557,3.77495,,,1
1970,36136,Les Clavoux,"LES CLAVOUX",43.543949,3.702334,,,1
1971,35114,Aube Rouge,"AUBEU ROUGE",43.639385,3.924046,,,1
1972,35121,Les Aires,"LES AIRES",43.64249,3.89956,,,1
1975,36137,Rondelet,"RONdeu LET",43.603867,3.874801,,,1
1976,40208,Zone Artisanale,"zone artisanale",43.629292,3.769126,,,1
1980,40111,Les Jardins,"les jardins",43.609703,3.782862,,,1
1981,40211,Les Jardins,"les jardins",43.609703,3.782862,,,1
1982,30110,Via Domitia,"via domitia",43.646503,3.930385,,,1
1983,30111,Combe Chaude,"combe, chaude",43.653652,3.935116,,,1
1984,30211,Combe Chaude,"combe, chaude",43.654232,3.93538,,,1
2005,94207,Pompignane,"pompignane",43.612434,3.894172,,,1
2006,94208,Les Aubes,"les aubes",43.613796,3.887651,,,1
2007,94108,Les Aubes,"les aubes",43.613506,3.887866,,,1
2008,94107,Pompignane,"pompignane",43.612434,3.894172,,,1
2021,42191,Clos des Pins,"clos des pins",43.602707,3.739154,,,1
2022,42291,Clos des Pins,"clos des pins",43.603683,3.739549,,,1
2023,11,Gare Saint-Roch (Pont de Sète),"gare, pont de sète",43.603752,3.879164,,,1
2024,44201,Garcia Lorca,"garcia lorca",43.591156,3.891094,,,1
2027,44106,Garcia Lorca,"garcia lorca",43.591194,3.891045,,,1
2032,40112,Le Réservoir,"le réservoir",43.614742,3.776246,,,1
2035,36261,Stade,"montau, stade",43.751816,3.956499,,,1
2059,16303,Mas de Rochet,"MAS, DE ROCHET",43.625374,3.906603,,,1
2060,16401,Port Marianne,"PORT MARIANNE",43.602905,3.900456,,,1
2065,25136,Juvignac,"JUVIGNAC",43.617584,3.810234,,,1
2066,25236,Juvignac,"JUVIGNAC",43.617504,3.809551,,,1
2067,25137,Saturne,"saturne",43.61961,3.804012,,,1
2068,25237,Saturne,"saturne",43.619537,3.804085,,,1
2069,25138,Les Thermes,"LES THERMES",43.621941,3.800001,,,1
2070,25225,Terres du Sud,"TERRE DU SUD",43.619579,3.790969,,,1
2071,16134,Parc de la Lironde,"PARC, de la LIRONDE",43.607903,3.906779,,,1
2072,16234,Parc de la Lironde,"PARC, de la LIRONDE",43.607986,3.906707,,,1
2079,7143,Hôtel du Département,"Hôtel, du département",43.62183,3.83503,,,1
2080,2220,Peyrou - Arc de Triomphe,"PEYROU, arc de triomphe",43.612358,3.872444,,,1
2084,6236,Peyrou - Arc de Triomphe,"PEYROU, arc de triomphe",43.611977,3.872124,,,1
2085,6237,Albert 1er - Cathédrale,"albert premié, cathaidrale",43.615486,3.873233,,,1
2098,33218,St Jean de Védas Centre - Ortet,"Saint j'en de védasse CENTRE,  Orté",43.575634,3.830308,,,1
2099,50100,Place de l'Europe,"Place de l'Europe",43.608761,3.894666,,,1
2100,36162,Le Salaison,"Le Salaison",43.681564,3.921863,,,1
2101,36262,Le Salaison,"Le Salaison",43.681641,3.922063,,,1
2102,50004,Gare Montpellier Sud de France,"gare montpeullier, sud de france",43.596279,3.922292,,,1
2104,38110,Saint-Estève,"saint testève",43.585991,3.772406,,,1
2105,38210,Saint-Estève,"saint testève",43.585842,3.771586,,,1
2107,40113,Stade,"staade",43.607204,3.784691,,,1
2108,38124,Jardins d'Hélios,"JARDIN d'Héliosse",43.566738,3.729643,,,1
2109,38224,Jardins d'Hélios,"JARDIN d'Héliosse",43.56665,3.729678,,,1
2110,10234,Aiguelongue (Jussieu),"AIGUEuLONGUE,JUSSIEU",43.638466,3.883085,,,1
